"","PrimaryKey","indicator","nwern_percent","percent","line_length","interval","n_lines","pin_n","difference","group"
"2509","15111212022552222020-07-02","PC",1.34793597304128,2,25,25,3,300,-0.652064026958719,"I_25_L_25_N_3"
"2510","15111212022552222020-07-02","PC",1.34793597304128,2.53807106598985,50,25,3,600,-1.19013509294857,"I_25_L_50_N_3"
"2511","15111212022552222020-07-02","PC",1.34793597304128,1.34793597304128,100,25,3,1200,0,"NWERN Base"
"2512","15111212022552222020-07-02","PC",1.34793597304128,1.33333333333333,25,50,3,150,0.0146026397079473,"I_50_L_25_N_3"
"2513","15111212022552222020-07-02","PC",1.34793597304128,2.35690235690236,50,50,3,300,-1.00896638386108,"I_50_L_50_N_3"
"2514","15111212022552222020-07-02","PC",1.34793597304128,1.34680134680135,100,50,3,600,0.00113462623993366,"I_50_L_100_N_3"
"2515","15111212022552222020-07-02","PC",1.34793597304128,1.33333333333333,25,100,3,75,0.0146026397079473,"I_100_L_25_N_3"
"2516","15111212022552222020-07-02","PC",1.34793597304128,2.66666666666667,50,100,3,150,-1.31873069362539,"I_100_L_50_N_3"
"2517","15111212022552222020-07-02","PC",1.34793597304128,1.34680134680135,100,100,3,300,0.00113462623993366,"I_100_L_100_N_3"
"2518","15111212022552222020-07-02","PC",1.34793597304128,0,25,200,3,39,1.34793597304128,"I_200_L_25_N_3"
"2519","15111212022552222020-07-02","PC",1.34793597304128,1.33333333333333,50,200,3,75,0.0146026397079473,"I_200_L_50_N_3"
"2520","15111212022552222020-07-02","PC",1.34793597304128,0.680272108843537,100,200,3,150,0.667663864197743,"I_200_L_100_N_3"
"2521","15120315082630972016-04-14","PC",0.252312867956266,0,25,25,1,100,0.252312867956266,"I_25_L_25_N_1"
"2522","15120315082630972016-04-14","PC",0.252312867956266,1.01010101010101,50,25,1,200,-0.757788142144744,"I_25_L_50_N_1"
"2523","15120315082630972016-04-14","PC",0.252312867956266,0,100,25,1,400,0.252312867956266,"I_25_L_100_N_1"
"2524","15120315082630972016-04-14","PC",0.252312867956266,0,25,50,1,50,0.252312867956266,"I_50_L_25_N_1"
"2525","15120315082630972016-04-14","PC",0.252312867956266,1.01010101010101,50,50,1,100,-0.757788142144744,"I_50_L_50_N_1"
"2526","15120315082630972016-04-14","PC",0.252312867956266,0.505050505050505,100,50,1,200,-0.252737637094239,"I_50_L_100_N_1"
"2527","15120315082630972016-04-14","PC",0.252312867956266,0,25,100,1,25,0.252312867956266,"I_100_L_25_N_1"
"2528","15120315082630972016-04-14","PC",0.252312867956266,2,50,100,1,50,-1.74768713204373,"I_100_L_50_N_1"
"2529","15120315082630972016-04-14","PC",0.252312867956266,0,100,100,1,100,0.252312867956266,"I_100_L_100_N_1"
"2530","15120315082630972016-04-14","PC",0.252312867956266,0,25,200,1,13,0.252312867956266,"I_200_L_25_N_1"
"2531","15120315082630972016-04-14","PC",0.252312867956266,0,50,200,1,25,0.252312867956266,"I_200_L_50_N_1"
"2532","15120315082630972016-04-14","PC",0.252312867956266,0,100,200,1,50,0.252312867956266,"I_200_L_100_N_1"
"2533","15120315082630972016-04-14","PC",0.252312867956266,0,25,25,2,200,0.252312867956266,"I_25_L_25_N_2"
"2534","15120315082630972016-04-14","PC",0.252312867956266,0.506329113924051,50,25,2,400,-0.254016245967785,"I_25_L_50_N_2"
"2535","15120315082630972016-04-14","PC",0.252312867956266,0.252844500632111,100,25,2,800,-0.000531632675845439,"I_25_L_100_N_2"
"2536","15120315082630972016-04-14","PC",0.252312867956266,0,25,50,2,100,0.252312867956266,"I_50_L_25_N_2"
"2537","15120315082630972016-04-14","PC",0.252312867956266,0.505050505050505,50,50,2,200,-0.252737637094239,"I_50_L_50_N_2"
"2538","15120315082630972016-04-14","PC",0.252312867956266,0.252525252525253,100,50,2,400,-0.000212384568986757,"I_50_L_100_N_2"
"2539","15120315082630972016-04-14","PC",0.252312867956266,0,25,100,2,50,0.252312867956266,"I_100_L_25_N_2"
"2540","15120315082630972016-04-14","PC",0.252312867956266,1,50,100,2,100,-0.747687132043734,"I_100_L_50_N_2"
"2541","15120315082630972016-04-14","PC",0.252312867956266,1.00502512562814,100,100,2,200,-0.752712257671875,"I_100_L_100_N_2"
"2542","15120315082630972016-04-14","PC",0.252312867956266,0,25,200,2,26,0.252312867956266,"I_200_L_25_N_2"
"2543","15120315082630972016-04-14","PC",0.252312867956266,2,50,200,2,50,-1.74768713204373,"I_200_L_50_N_2"
"2544","15120315082630972016-04-14","PC",0.252312867956266,1.01010101010101,100,200,2,100,-0.757788142144744,"I_200_L_100_N_2"
"2545","15120315082630972016-04-14","PC",0.252312867956266,0,25,25,3,300,0.252312867956266,"I_25_L_25_N_3"
"2546","15120315082630972016-04-14","PC",0.252312867956266,0.505902192242833,50,25,3,600,-0.253589324286567,"I_25_L_50_N_3"
"2547","15120315082630972016-04-14","PC",0.252312867956266,0.252312867956266,100,25,3,1200,0,"NWERN Base"
"2548","15120315082630972016-04-14","PC",0.252312867956266,0,25,50,3,150,0.252312867956266,"I_50_L_25_N_3"
"2549","15120315082630972016-04-14","PC",0.252312867956266,0.673400673400673,50,50,3,300,-0.421087805444408,"I_50_L_50_N_3"
"2550","15120315082630972016-04-14","PC",0.252312867956266,0.336134453781513,100,50,3,600,-0.0838215858252468,"I_50_L_100_N_3"
"2551","15120315082630972016-04-14","PC",0.252312867956266,0,25,100,3,75,0.252312867956266,"I_100_L_25_N_3"
"2552","15120315082630972016-04-14","PC",0.252312867956266,1.33333333333333,50,100,3,150,-1.08102046537707,"I_100_L_50_N_3"
"2553","15120315082630972016-04-14","PC",0.252312867956266,0.671140939597315,100,100,3,300,-0.41882807164105,"I_100_L_100_N_3"
"2554","15120315082630972016-04-14","PC",0.252312867956266,0,25,200,3,39,0.252312867956266,"I_200_L_25_N_3"
"2555","15120315082630972016-04-14","PC",0.252312867956266,1.33333333333333,50,200,3,75,-1.08102046537707,"I_200_L_50_N_3"
"2556","15120315082630972016-04-14","PC",0.252312867956266,0.675675675675676,100,200,3,150,-0.42336280771941,"I_200_L_100_N_3"
"2557","15120315082630972016-09-27","PC",0,0,25,25,1,100,0,"I_25_L_25_N_1"
"2558","15120315082630972016-09-27","PC",0,0,50,25,1,200,0,"I_25_L_50_N_1"
"2559","15120315082630972016-09-27","PC",0,0,100,25,1,400,0,"I_25_L_100_N_1"
"2560","15120315082630972016-09-27","PC",0,0,25,50,1,50,0,"I_50_L_25_N_1"
"2561","15120315082630972016-09-27","PC",0,0,50,50,1,100,0,"I_50_L_50_N_1"
"2562","15120315082630972016-09-27","PC",0,0,100,50,1,200,0,"I_50_L_100_N_1"
"2563","15120315082630972016-09-27","PC",0,0,25,100,1,25,0,"I_100_L_25_N_1"
"2564","15120315082630972016-09-27","PC",0,0,50,100,1,50,0,"I_100_L_50_N_1"
"2565","15120315082630972016-09-27","PC",0,0,100,100,1,100,0,"I_100_L_100_N_1"
"2566","15120315082630972016-09-27","PC",0,0,25,200,1,13,0,"I_200_L_25_N_1"
"2567","15120315082630972016-09-27","PC",0,0,50,200,1,25,0,"I_200_L_50_N_1"
"2568","15120315082630972016-09-27","PC",0,0,100,200,1,50,0,"I_200_L_100_N_1"
"2569","15120315082630972016-09-27","PC",0,0,25,25,2,200,0,"I_25_L_25_N_2"
"2570","15120315082630972016-09-27","PC",0,0,50,25,2,400,0,"I_25_L_50_N_2"
"2571","15120315082630972016-09-27","PC",0,0,100,25,2,800,0,"I_25_L_100_N_2"
"2572","15120315082630972016-09-27","PC",0,0,25,50,2,100,0,"I_50_L_25_N_2"
"2573","15120315082630972016-09-27","PC",0,0,50,50,2,200,0,"I_50_L_50_N_2"
"2574","15120315082630972016-09-27","PC",0,0,100,50,2,400,0,"I_50_L_100_N_2"
"2575","15120315082630972016-09-27","PC",0,0,25,100,2,50,0,"I_100_L_25_N_2"
"2576","15120315082630972016-09-27","PC",0,0,50,100,2,100,0,"I_100_L_50_N_2"
"2577","15120315082630972016-09-27","PC",0,0,100,100,2,200,0,"I_100_L_100_N_2"
"2578","15120315082630972016-09-27","PC",0,0,25,200,2,26,0,"I_200_L_25_N_2"
"2579","15120315082630972016-09-27","PC",0,0,50,200,2,50,0,"I_200_L_50_N_2"
"2580","15120315082630972016-09-27","PC",0,0,100,200,2,100,0,"I_200_L_100_N_2"
"2581","15120315082630972016-09-27","PC",0,0,25,25,3,300,0,"I_25_L_25_N_3"
"2582","15120315082630972016-09-27","PC",0,0,50,25,3,600,0,"I_25_L_50_N_3"
"2583","15120315082630972016-09-27","PC",0,0,100,25,3,1200,0,"NWERN Base"
"2584","15120315082630972016-09-27","PC",0,0,25,50,3,150,0,"I_50_L_25_N_3"
"2585","15120315082630972016-09-27","PC",0,0,50,50,3,300,0,"I_50_L_50_N_3"
"2586","15120315082630972016-09-27","PC",0,0,100,50,3,600,0,"I_50_L_100_N_3"
"2587","15120315082630972016-09-27","PC",0,0,25,100,3,75,0,"I_100_L_25_N_3"
"2588","15120315082630972016-09-27","PC",0,0,50,100,3,150,0,"I_100_L_50_N_3"
"2589","15120315082630972016-09-27","PC",0,0,100,100,3,300,0,"I_100_L_100_N_3"
"2590","15120315082630972016-09-27","PC",0,0,25,200,3,39,0,"I_200_L_25_N_3"
"2591","15120315082630972016-09-27","PC",0,0,50,200,3,75,0,"I_200_L_50_N_3"
"2592","15120315082630972016-09-27","PC",0,0,100,200,3,150,0,"I_200_L_100_N_3"
"2593","15120315082630972017-04-06","PC",0.50547598989048,0,25,25,1,100,0.50547598989048,"I_25_L_25_N_1"
"2594","15120315082630972017-04-06","PC",0.50547598989048,0,50,25,1,200,0.50547598989048,"I_25_L_50_N_1"
"2595","15120315082630972017-04-06","PC",0.50547598989048,0.253164556962025,100,25,1,400,0.252311432928455,"I_25_L_100_N_1"
"2596","15120315082630972017-04-06","PC",0.50547598989048,0,25,50,1,50,0.50547598989048,"I_50_L_25_N_1"
"2597","15120315082630972017-04-06","PC",0.50547598989048,0,50,50,1,100,0.50547598989048,"I_50_L_50_N_1"
"2598","15120315082630972017-04-06","PC",0.50547598989048,0,100,50,1,200,0.50547598989048,"I_50_L_100_N_1"
"2599","15120315082630972017-04-06","PC",0.50547598989048,0,25,100,1,25,0.50547598989048,"I_100_L_25_N_1"
"2600","15120315082630972017-04-06","PC",0.50547598989048,0,50,100,1,50,0.50547598989048,"I_100_L_50_N_1"
"2601","15120315082630972017-04-06","PC",0.50547598989048,2.02020202020202,100,100,1,100,-1.51472603031154,"I_100_L_100_N_1"
"2602","15120315082630972017-04-06","PC",0.50547598989048,0,25,200,1,13,0.50547598989048,"I_200_L_25_N_1"
"2603","15120315082630972017-04-06","PC",0.50547598989048,0,50,200,1,25,0.50547598989048,"I_200_L_50_N_1"
"2604","15120315082630972017-04-06","PC",0.50547598989048,0,100,200,1,50,0.50547598989048,"I_200_L_100_N_1"
"2605","15120315082630972017-04-06","PC",0.50547598989048,0,25,25,2,200,0.50547598989048,"I_25_L_25_N_2"
"2606","15120315082630972017-04-06","PC",0.50547598989048,1.01010101010101,50,25,2,400,-0.50462502021053,"I_25_L_50_N_2"
"2607","15120315082630972017-04-06","PC",0.50547598989048,0.631313131313131,100,25,2,800,-0.125837141422651,"I_25_L_100_N_2"
"2608","15120315082630972017-04-06","PC",0.50547598989048,0,25,50,2,100,0.50547598989048,"I_50_L_25_N_2"
"2609","15120315082630972017-04-06","PC",0.50547598989048,1.51515151515152,50,50,2,200,-1.00967552526103,"I_50_L_50_N_2"
"2610","15120315082630972017-04-06","PC",0.50547598989048,1.01010101010101,100,50,2,400,-0.50462502021053,"I_50_L_100_N_2"
"2611","15120315082630972017-04-06","PC",0.50547598989048,2,25,100,2,50,-1.49452401010952,"I_100_L_25_N_2"
"2612","15120315082630972017-04-06","PC",0.50547598989048,2,50,100,2,100,-1.49452401010952,"I_100_L_50_N_2"
"2613","15120315082630972017-04-06","PC",0.50547598989048,1.01010101010101,100,100,2,200,-0.50462502021053,"I_100_L_100_N_2"
"2614","15120315082630972017-04-06","PC",0.50547598989048,0,25,200,2,26,0.50547598989048,"I_200_L_25_N_2"
"2615","15120315082630972017-04-06","PC",0.50547598989048,0,50,200,2,50,0.50547598989048,"I_200_L_50_N_2"
"2616","15120315082630972017-04-06","PC",0.50547598989048,1.02040816326531,100,200,2,100,-0.514932173374826,"I_200_L_100_N_2"
"2617","15120315082630972017-04-06","PC",0.50547598989048,0.333333333333333,25,25,3,300,0.172142656557147,"I_25_L_25_N_3"
"2618","15120315082630972017-04-06","PC",0.50547598989048,0.674536256323777,50,25,3,600,-0.169060266433297,"I_25_L_50_N_3"
"2619","15120315082630972017-04-06","PC",0.50547598989048,0.50547598989048,100,25,3,1200,0,"NWERN Base"
"2620","15120315082630972017-04-06","PC",0.50547598989048,0.666666666666667,25,50,3,150,-0.161190676776186,"I_50_L_25_N_3"
"2621","15120315082630972017-04-06","PC",0.50547598989048,1.01010101010101,50,50,3,300,-0.50462502021053,"I_50_L_50_N_3"
"2622","15120315082630972017-04-06","PC",0.50547598989048,0.673400673400673,100,50,3,600,-0.167924683510193,"I_50_L_100_N_3"
"2623","15120315082630972017-04-06","PC",0.50547598989048,1.33333333333333,25,100,3,75,-0.827857343442853,"I_100_L_25_N_3"
"2624","15120315082630972017-04-06","PC",0.50547598989048,1.33333333333333,50,100,3,150,-0.827857343442853,"I_100_L_50_N_3"
"2625","15120315082630972017-04-06","PC",0.50547598989048,0.673400673400673,100,100,3,300,-0.167924683510193,"I_100_L_100_N_3"
"2626","15120315082630972017-04-06","PC",0.50547598989048,0,25,200,3,39,0.50547598989048,"I_200_L_25_N_3"
"2627","15120315082630972017-04-06","PC",0.50547598989048,1.33333333333333,50,200,3,75,-0.827857343442853,"I_200_L_50_N_3"
"2628","15120315082630972017-04-06","PC",0.50547598989048,0.680272108843537,100,200,3,150,-0.174796118953057,"I_200_L_100_N_3"
"2629","15120315082630972017-07-12","PC",0.168350168350168,0,25,25,1,100,0.168350168350168,"I_25_L_25_N_1"
"2630","15120315082630972017-07-12","PC",0.168350168350168,0.505050505050505,50,25,1,200,-0.336700336700337,"I_25_L_50_N_1"
"2631","15120315082630972017-07-12","PC",0.168350168350168,0.252525252525253,100,25,1,400,-0.0841750841750842,"I_25_L_100_N_1"
"2632","15120315082630972017-07-12","PC",0.168350168350168,0,25,50,1,50,0.168350168350168,"I_50_L_25_N_1"
"2633","15120315082630972017-07-12","PC",0.168350168350168,0,50,50,1,100,0.168350168350168,"I_50_L_50_N_1"
"2634","15120315082630972017-07-12","PC",0.168350168350168,0.505050505050505,100,50,1,200,-0.336700336700337,"I_50_L_100_N_1"
"2635","15120315082630972017-07-12","PC",0.168350168350168,0,25,100,1,25,0.168350168350168,"I_100_L_25_N_1"
"2636","15120315082630972017-07-12","PC",0.168350168350168,0,50,100,1,50,0.168350168350168,"I_100_L_50_N_1"
"2637","15120315082630972017-07-12","PC",0.168350168350168,1.01010101010101,100,100,1,100,-0.841750841750842,"I_100_L_100_N_1"
"2638","15120315082630972017-07-12","PC",0.168350168350168,0,25,200,1,13,0.168350168350168,"I_200_L_25_N_1"
"2639","15120315082630972017-07-12","PC",0.168350168350168,0,50,200,1,25,0.168350168350168,"I_200_L_50_N_1"
"2640","15120315082630972017-07-12","PC",0.168350168350168,2.04081632653061,100,200,1,50,-1.87246615818044,"I_200_L_100_N_1"
"2641","15120315082630972017-07-12","PC",0.168350168350168,0,25,25,2,200,0.168350168350168,"I_25_L_25_N_2"
"2642","15120315082630972017-07-12","PC",0.168350168350168,0.252525252525253,50,25,2,400,-0.0841750841750842,"I_25_L_50_N_2"
"2643","15120315082630972017-07-12","PC",0.168350168350168,0.252525252525253,100,25,2,800,-0.0841750841750842,"I_25_L_100_N_2"
"2644","15120315082630972017-07-12","PC",0.168350168350168,0,25,50,2,100,0.168350168350168,"I_50_L_25_N_2"
"2645","15120315082630972017-07-12","PC",0.168350168350168,0,50,50,2,200,0.168350168350168,"I_50_L_50_N_2"
"2646","15120315082630972017-07-12","PC",0.168350168350168,0.252525252525253,100,50,2,400,-0.0841750841750842,"I_50_L_100_N_2"
"2647","15120315082630972017-07-12","PC",0.168350168350168,0,25,100,2,50,0.168350168350168,"I_100_L_25_N_2"
"2648","15120315082630972017-07-12","PC",0.168350168350168,0,50,100,2,100,0.168350168350168,"I_100_L_50_N_2"
"2649","15120315082630972017-07-12","PC",0.168350168350168,0.505050505050505,100,100,2,200,-0.336700336700337,"I_100_L_100_N_2"
"2650","15120315082630972017-07-12","PC",0.168350168350168,0,25,200,2,26,0.168350168350168,"I_200_L_25_N_2"
"2651","15120315082630972017-07-12","PC",0.168350168350168,0,50,200,2,50,0.168350168350168,"I_200_L_50_N_2"
"2652","15120315082630972017-07-12","PC",0.168350168350168,1.02040816326531,100,200,2,100,-0.852057994915138,"I_200_L_100_N_2"
"2653","15120315082630972017-07-12","PC",0.168350168350168,0,25,25,3,300,0.168350168350168,"I_25_L_25_N_3"
"2654","15120315082630972017-07-12","PC",0.168350168350168,0.168350168350168,50,25,3,600,0,"I_25_L_50_N_3"
"2655","15120315082630972017-07-12","PC",0.168350168350168,0.168350168350168,100,25,3,1200,0,"NWERN Base"
"2656","15120315082630972017-07-12","PC",0.168350168350168,0,25,50,3,150,0.168350168350168,"I_50_L_25_N_3"
"2657","15120315082630972017-07-12","PC",0.168350168350168,0,50,50,3,300,0.168350168350168,"I_50_L_50_N_3"
"2658","15120315082630972017-07-12","PC",0.168350168350168,0.168350168350168,100,50,3,600,0,"I_50_L_100_N_3"
"2659","15120315082630972017-07-12","PC",0.168350168350168,0,25,100,3,75,0.168350168350168,"I_100_L_25_N_3"
"2660","15120315082630972017-07-12","PC",0.168350168350168,0,50,100,3,150,0.168350168350168,"I_100_L_50_N_3"
"2661","15120315082630972017-07-12","PC",0.168350168350168,0.336700336700337,100,100,3,300,-0.168350168350168,"I_100_L_100_N_3"
"2662","15120315082630972017-07-12","PC",0.168350168350168,0,25,200,3,39,0.168350168350168,"I_200_L_25_N_3"
"2663","15120315082630972017-07-12","PC",0.168350168350168,0,50,200,3,75,0.168350168350168,"I_200_L_50_N_3"
"2664","15120315082630972017-07-12","PC",0.168350168350168,0.680272108843537,100,200,3,150,-0.511921940493369,"I_200_L_100_N_3"
"2665","15120315082630972017-11-03","PC",0,0,25,25,1,100,0,"I_25_L_25_N_1"
"2666","15120315082630972017-11-03","PC",0,0,50,25,1,200,0,"I_25_L_50_N_1"
"2667","15120315082630972017-11-03","PC",0,0,100,25,1,400,0,"I_25_L_100_N_1"
"2668","15120315082630972017-11-03","PC",0,0,25,50,1,50,0,"I_50_L_25_N_1"
"2669","15120315082630972017-11-03","PC",0,0,50,50,1,100,0,"I_50_L_50_N_1"
"2670","15120315082630972017-11-03","PC",0,0,100,50,1,200,0,"I_50_L_100_N_1"
"2671","15120315082630972017-11-03","PC",0,0,25,100,1,25,0,"I_100_L_25_N_1"
"2672","15120315082630972017-11-03","PC",0,0,50,100,1,50,0,"I_100_L_50_N_1"
"2673","15120315082630972017-11-03","PC",0,0,100,100,1,100,0,"I_100_L_100_N_1"
"2674","15120315082630972017-11-03","PC",0,0,25,200,1,13,0,"I_200_L_25_N_1"
"2675","15120315082630972017-11-03","PC",0,0,50,200,1,25,0,"I_200_L_50_N_1"
"2676","15120315082630972017-11-03","PC",0,0,100,200,1,50,0,"I_200_L_100_N_1"
"2677","15120315082630972017-11-03","PC",0,0,25,25,2,200,0,"I_25_L_25_N_2"
"2678","15120315082630972017-11-03","PC",0,0,50,25,2,400,0,"I_25_L_50_N_2"
"2679","15120315082630972017-11-03","PC",0,0,100,25,2,800,0,"I_25_L_100_N_2"
"2680","15120315082630972017-11-03","PC",0,0,25,50,2,100,0,"I_50_L_25_N_2"
"2681","15120315082630972017-11-03","PC",0,0,50,50,2,200,0,"I_50_L_50_N_2"
"2682","15120315082630972017-11-03","PC",0,0,100,50,2,400,0,"I_50_L_100_N_2"
"2683","15120315082630972017-11-03","PC",0,0,25,100,2,50,0,"I_100_L_25_N_2"
"2684","15120315082630972017-11-03","PC",0,0,50,100,2,100,0,"I_100_L_50_N_2"
"2685","15120315082630972017-11-03","PC",0,0,100,100,2,200,0,"I_100_L_100_N_2"
"2686","15120315082630972017-11-03","PC",0,0,25,200,2,26,0,"I_200_L_25_N_2"
"2687","15120315082630972017-11-03","PC",0,0,50,200,2,50,0,"I_200_L_50_N_2"
"2688","15120315082630972017-11-03","PC",0,0,100,200,2,100,0,"I_200_L_100_N_2"
"2689","15120315082630972017-11-03","PC",0,0,25,25,3,300,0,"I_25_L_25_N_3"
"2690","15120315082630972017-11-03","PC",0,0,50,25,3,600,0,"I_25_L_50_N_3"
"2691","15120315082630972017-11-03","PC",0,0,100,25,3,1200,0,"NWERN Base"
"2692","15120315082630972017-11-03","PC",0,0,25,50,3,150,0,"I_50_L_25_N_3"
"2693","15120315082630972017-11-03","PC",0,0,50,50,3,300,0,"I_50_L_50_N_3"
"2694","15120315082630972017-11-03","PC",0,0,100,50,3,600,0,"I_50_L_100_N_3"
"2695","15120315082630972017-11-03","PC",0,0,25,100,3,75,0,"I_100_L_25_N_3"
"2696","15120315082630972017-11-03","PC",0,0,50,100,3,150,0,"I_100_L_50_N_3"
"2697","15120315082630972017-11-03","PC",0,0,100,100,3,300,0,"I_100_L_100_N_3"
