"","PrimaryKey","gap_class","nwern_percent","nwern_n","nwern_length","total_line_length","length","n","percent","group","n_lines","line_length","percent_difference"
"1720","15052012001494532018-03-12","NoGap",2.02666666666667,45,608,2500,57,4,2.28,"L_25_N_1",1,25,-0.253333333333334
"1721","15052012001494532018-03-12","NoGap",2.02666666666667,45,608,5000,105,9,2.1,"L_25_N_2",2,25,-0.0733333333333337
"1722","15052012001494532018-03-12","NoGap",2.02666666666667,45,608,7500,119,11,1.58666666666667,"L_25_N_3",3,25,0.44
"1723","15052012001494532018-03-12","NoGap",2.02666666666667,45,608,5000,88,6,1.76,"L_50_N_1",1,50,0.266666666666666
"1724","15052012001494532018-03-12","NoGap",2.02666666666667,45,608,10000,143,11,1.43,"L_50_N_2",2,50,0.596666666666666
"1725","15052012001494532018-03-12","NoGap",2.02666666666667,45,608,15000,285,24,1.9,"L_50_N_3",3,50,0.126666666666666
"1726","15052012001494532018-03-12","NoGap",2.02666666666667,45,608,10000,166,13,1.66,"L_100_N_1",1,100,0.366666666666666
"1727","15052012001494532018-03-12","NoGap",2.02666666666667,45,608,20000,431,32,2.155,"L_100_N_2",2,100,-0.128333333333333
"1728","15052012001494532018-03-12","NoGap",2.02666666666667,45,608,30000,608,45,2.02666666666667,"NWERN Base",3,100,0
"1729","15052012001494532018-06-14","101-201",25.41,53,7623,2500,807,5,32.28,"L_25_N_1",1,25,-6.87
"1730","15052012001494532018-06-14","101-201",25.41,53,7623,5000,1646,11,32.92,"L_25_N_2",2,25,-7.51
"1731","15052012001494532018-06-14","101-201",25.41,53,7623,7500,1493,10,19.9066666666667,"L_25_N_3",3,25,5.50333333333333
"1732","15052012001494532018-06-14","101-201",25.41,53,7623,5000,1658,11,33.16,"L_50_N_1",1,50,-7.75
"1733","15052012001494532018-06-14","101-201",25.41,53,7623,10000,2443,17,24.43,"L_50_N_2",2,50,0.98
"1734","15052012001494532018-06-14","101-201",25.41,53,7623,15000,4236,29,28.24,"L_50_N_3",3,50,-2.83
"1735","15052012001494532018-06-14","101-201",25.41,53,7623,10000,2031,14,20.31,"L_100_N_1",1,100,5.1
"1736","15052012001494532018-06-14","101-201",25.41,53,7623,20000,5592,39,27.96,"L_100_N_2",2,100,-2.55
"1737","15052012001494532018-06-14","101-201",25.41,53,7623,30000,7623,53,25.41,"NWERN Base",3,100,0
"1738","15052012001494532018-06-14","20-25",1.02,14,306,2500,0,0,0,"L_25_N_1",1,25,1.02
"1739","15052012001494532018-06-14","20-25",1.02,14,306,5000,113,5,2.26,"L_25_N_2",2,25,-1.24
"1740","15052012001494532018-06-14","20-25",1.02,14,306,7500,42,2,0.56,"L_25_N_3",3,25,0.46
"1741","15052012001494532018-06-14","20-25",1.02,14,306,5000,40,2,0.8,"L_50_N_1",1,50,0.22
"1742","15052012001494532018-06-14","20-25",1.02,14,306,10000,60,3,0.6,"L_50_N_2",2,50,0.42
"1743","15052012001494532018-06-14","20-25",1.02,14,306,15000,201,9,1.34,"L_50_N_3",3,50,-0.32
"1744","15052012001494532018-06-14","20-25",1.02,14,306,10000,40,2,0.4,"L_100_N_1",1,100,0.62
"1745","15052012001494532018-06-14","20-25",1.02,14,306,20000,266,12,1.33,"L_100_N_2",2,100,-0.31
"1746","15052012001494532018-06-14","20-25",1.02,14,306,30000,306,14,1.02,"NWERN Base",3,100,0
"1747","15052012001494532018-06-14","201-Inf",26.97,26,8091,2500,933,2,37.32,"L_25_N_1",1,25,-10.35
"1748","15052012001494532018-06-14","201-Inf",26.97,26,8091,5000,1308,3,26.16,"L_25_N_2",2,25,0.809999999999999
"1749","15052012001494532018-06-14","201-Inf",26.97,26,8091,7500,2944,9,39.2533333333333,"L_25_N_3",3,25,-12.2833333333333
"1750","15052012001494532018-06-14","201-Inf",26.97,26,8091,5000,1078,4,21.56,"L_50_N_1",1,50,5.41
"1751","15052012001494532018-06-14","201-Inf",26.97,26,8091,10000,2547,10,25.47,"L_50_N_2",2,50,1.5
"1752","15052012001494532018-06-14","201-Inf",26.97,26,8091,15000,4015,11,26.7666666666667,"L_50_N_3",3,50,0.203333333333333
"1753","15052012001494532018-06-14","201-Inf",26.97,26,8091,10000,2888,10,28.88,"L_100_N_1",1,100,-1.91
"1754","15052012001494532018-06-14","201-Inf",26.97,26,8091,20000,5203,16,26.015,"L_100_N_2",2,100,0.954999999999998
"1755","15052012001494532018-06-14","201-Inf",26.97,26,8091,30000,8091,26,26.97,"NWERN Base",3,100,0
"1756","15052012001494532018-06-14","25-51",6.54,55,1962,2500,144,4,5.76,"L_25_N_1",1,25,0.78
"1757","15052012001494532018-06-14","25-51",6.54,55,1962,5000,169,5,3.38,"L_25_N_2",2,25,3.16
"1758","15052012001494532018-06-14","25-51",6.54,55,1962,7500,497,14,6.62666666666667,"L_25_N_3",3,25,-0.0866666666666669
"1759","15052012001494532018-06-14","25-51",6.54,55,1962,5000,339,9,6.78,"L_50_N_1",1,50,-0.24
"1760","15052012001494532018-06-14","25-51",6.54,55,1962,10000,649,19,6.49,"L_50_N_2",2,50,0.0499999999999998
"1761","15052012001494532018-06-14","25-51",6.54,55,1962,15000,940,26,6.26666666666667,"L_50_N_3",3,50,0.273333333333333
"1762","15052012001494532018-06-14","25-51",6.54,55,1962,10000,724,21,7.24,"L_100_N_1",1,100,-0.7
"1763","15052012001494532018-06-14","25-51",6.54,55,1962,20000,1238,34,6.19,"L_100_N_2",2,100,0.350000000000001
"1764","15052012001494532018-06-14","25-51",6.54,55,1962,30000,1962,55,6.54,"NWERN Base",3,100,0
"1765","15052012001494532018-06-14","51-101",15.7833333333333,63,4735,2500,158,2,6.32,"L_25_N_1",1,25,9.46333333333333
"1766","15052012001494532018-06-14","51-101",15.7833333333333,63,4735,5000,543,7,10.86,"L_25_N_2",2,25,4.92333333333333
"1767","15052012001494532018-06-14","51-101",15.7833333333333,63,4735,7500,649,9,8.65333333333333,"L_25_N_3",3,25,7.13
"1768","15052012001494532018-06-14","51-101",15.7833333333333,63,4735,5000,973,13,19.46,"L_50_N_1",1,50,-3.67666666666667
"1769","15052012001494532018-06-14","51-101",15.7833333333333,63,4735,10000,1632,23,16.32,"L_50_N_2",2,50,-0.536666666666667
"1770","15052012001494532018-06-14","51-101",15.7833333333333,63,4735,15000,2279,29,15.1933333333333,"L_50_N_3",3,50,0.59
"1771","15052012001494532018-06-14","51-101",15.7833333333333,63,4735,10000,1445,20,14.45,"L_100_N_1",1,100,1.33333333333333
"1772","15052012001494532018-06-14","51-101",15.7833333333333,63,4735,20000,3290,43,16.45,"L_100_N_2",2,100,-0.666666666666666
"1773","15052012001494532018-06-14","51-101",15.7833333333333,63,4735,30000,4735,63,15.7833333333333,"NWERN Base",3,100,0
"1774","15052012001494532018-06-14","NoGap",2.80333333333333,63,841,2500,68,6,2.72,"L_25_N_1",1,25,0.0833333333333335
"1775","15052012001494532018-06-14","NoGap",2.80333333333333,63,841,5000,135,11,2.7,"L_25_N_2",2,25,0.103333333333333
"1776","15052012001494532018-06-14","NoGap",2.80333333333333,63,841,7500,255,19,3.4,"L_25_N_3",3,25,-0.596666666666667
"1777","15052012001494532018-06-14","NoGap",2.80333333333333,63,841,5000,114,8,2.28,"L_50_N_1",1,50,0.523333333333333
"1778","15052012001494532018-06-14","NoGap",2.80333333333333,63,841,10000,288,20,2.88,"L_50_N_2",2,50,-0.0766666666666667
"1779","15052012001494532018-06-14","NoGap",2.80333333333333,63,841,15000,368,30,2.45333333333333,"L_50_N_3",3,50,0.35
"1780","15052012001494532018-06-14","NoGap",2.80333333333333,63,841,10000,359,26,3.59,"L_100_N_1",1,100,-0.786666666666667
"1781","15052012001494532018-06-14","NoGap",2.80333333333333,63,841,20000,482,37,2.41,"L_100_N_2",2,100,0.393333333333333
"1782","15052012001494532018-06-14","NoGap",2.80333333333333,63,841,30000,841,63,2.80333333333333,"NWERN Base",3,100,0
"1783","15052012001494532018-10-05","101-201",22.8366666666667,50,6851,2500,574,4,22.96,"L_25_N_1",1,25,-0.123333333333335
"1784","15052012001494532018-10-05","101-201",22.8366666666667,50,6851,5000,1153,8,23.06,"L_25_N_2",2,25,-0.223333333333333
"1785","15052012001494532018-10-05","101-201",22.8366666666667,50,6851,7500,1383,10,18.44,"L_25_N_3",3,25,4.39666666666666
"1786","15052012001494532018-10-05","101-201",22.8366666666667,50,6851,5000,1089,9,21.78,"L_50_N_1",1,50,1.05666666666666
"1787","15052012001494532018-10-05","101-201",22.8366666666667,50,6851,10000,1890,14,18.9,"L_50_N_2",2,50,3.93666666666667
"1788","15052012001494532018-10-05","101-201",22.8366666666667,50,6851,15000,3920,29,26.1333333333333,"L_50_N_3",3,50,-3.29666666666666
"1789","15052012001494532018-10-05","101-201",22.8366666666667,50,6851,10000,1573,11,15.73,"L_100_N_1",1,100,7.10666666666667
"1790","15052012001494532018-10-05","101-201",22.8366666666667,50,6851,20000,5278,39,26.39,"L_100_N_2",2,100,-3.55333333333333
"1791","15052012001494532018-10-05","101-201",22.8366666666667,50,6851,30000,6851,50,22.8366666666667,"NWERN Base",3,100,0
"1792","15052012001494532018-10-05","20-25",0.863333333333333,12,259,2500,0,0,0,"L_25_N_1",1,25,0.863333333333333
"1793","15052012001494532018-10-05","20-25",0.863333333333333,12,259,5000,40,2,0.8,"L_25_N_2",2,25,0.0633333333333332
"1794","15052012001494532018-10-05","20-25",0.863333333333333,12,259,7500,63,3,0.84,"L_25_N_3",3,25,0.0233333333333333
"1795","15052012001494532018-10-05","20-25",0.863333333333333,12,259,5000,63,3,1.26,"L_50_N_1",1,50,-0.396666666666667
"1796","15052012001494532018-10-05","20-25",0.863333333333333,12,259,10000,46,2,0.46,"L_50_N_2",2,50,0.403333333333333
"1797","15052012001494532018-10-05","20-25",0.863333333333333,12,259,15000,170,8,1.13333333333333,"L_50_N_3",3,50,-0.27
"1798","15052012001494532018-10-05","20-25",0.863333333333333,12,259,10000,106,5,1.06,"L_100_N_1",1,100,-0.196666666666667
"1799","15052012001494532018-10-05","20-25",0.863333333333333,12,259,20000,153,7,0.765,"L_100_N_2",2,100,0.0983333333333333
"1800","15052012001494532018-10-05","20-25",0.863333333333333,12,259,30000,259,12,0.863333333333333,"NWERN Base",3,100,0
"1801","15052012001494532018-10-05","201-Inf",24.27,21,7281,2500,508,1,20.32,"L_25_N_1",1,25,3.95
"1802","15052012001494532018-10-05","201-Inf",24.27,21,7281,5000,1441,3,28.82,"L_25_N_2",2,25,-4.55
"1803","15052012001494532018-10-05","201-Inf",24.27,21,7281,7500,2433,8,32.44,"L_25_N_3",3,25,-8.17000000000001
"1804","15052012001494532018-10-05","201-Inf",24.27,21,7281,5000,1428,4,28.56,"L_50_N_1",1,50,-4.29
"1805","15052012001494532018-10-05","201-Inf",24.27,21,7281,10000,2107,8,21.07,"L_50_N_2",2,50,3.2
"1806","15052012001494532018-10-05","201-Inf",24.27,21,7281,15000,3269,8,21.7933333333333,"L_50_N_3",3,50,2.47666666666667
"1807","15052012001494532018-10-05","201-Inf",24.27,21,7281,10000,2317,7,23.17,"L_100_N_1",1,100,1.1
"1808","15052012001494532018-10-05","201-Inf",24.27,21,7281,20000,4964,14,24.82,"L_100_N_2",2,100,-0.550000000000001
"1809","15052012001494532018-10-05","201-Inf",24.27,21,7281,30000,7281,21,24.27,"NWERN Base",3,100,0
"1810","15052012001494532018-10-05","25-51",7.88333333333333,65,2365,2500,136,4,5.44,"L_25_N_1",1,25,2.44333333333333
"1811","15052012001494532018-10-05","25-51",7.88333333333333,65,2365,5000,257,7,5.14,"L_25_N_2",2,25,2.74333333333333
"1812","15052012001494532018-10-05","25-51",7.88333333333333,65,2365,7500,560,15,7.46666666666667,"L_25_N_3",3,25,0.416666666666666
"1813","15052012001494532018-10-05","25-51",7.88333333333333,65,2365,5000,402,11,8.04,"L_50_N_1",1,50,-0.156666666666665
"1814","15052012001494532018-10-05","25-51",7.88333333333333,65,2365,10000,875,23,8.75,"L_50_N_2",2,50,-0.866666666666666
"1815","15052012001494532018-10-05","25-51",7.88333333333333,65,2365,15000,1222,34,8.14666666666667,"L_50_N_3",3,50,-0.263333333333333
"1816","15052012001494532018-10-05","25-51",7.88333333333333,65,2365,10000,832,22,8.32,"L_100_N_1",1,100,-0.436666666666667
"1817","15052012001494532018-10-05","25-51",7.88333333333333,65,2365,20000,1533,43,7.665,"L_100_N_2",2,100,0.218333333333335
"1818","15052012001494532018-10-05","25-51",7.88333333333333,65,2365,30000,2365,65,7.88333333333333,"NWERN Base",3,100,0
"1819","15052012001494532018-10-05","51-101",19.3866666666667,79,5816,2500,649,9,25.96,"L_25_N_1",1,25,-6.57333333333333
"1820","15052012001494532018-10-05","51-101",19.3866666666667,79,5816,5000,990,14,19.8,"L_25_N_2",2,25,-0.413333333333334
"1821","15052012001494532018-10-05","51-101",19.3866666666667,79,5816,7500,1052,14,14.0266666666667,"L_25_N_3",3,25,5.36
"1822","15052012001494532018-10-05","51-101",19.3866666666667,79,5816,5000,707,10,14.14,"L_50_N_1",1,50,5.24666666666667
"1823","15052012001494532018-10-05","51-101",19.3866666666667,79,5816,10000,2322,32,23.22,"L_50_N_2",2,50,-3.83333333333333
"1824","15052012001494532018-10-05","51-101",19.3866666666667,79,5816,15000,2654,37,17.6933333333333,"L_50_N_3",3,50,1.69333333333334
"1825","15052012001494532018-10-05","51-101",19.3866666666667,79,5816,10000,2193,31,21.93,"L_100_N_1",1,100,-2.54333333333333
"1826","15052012001494532018-10-05","51-101",19.3866666666667,79,5816,20000,3623,48,18.115,"L_100_N_2",2,100,1.27166666666666
"1827","15052012001494532018-10-05","51-101",19.3866666666667,79,5816,30000,5816,79,19.3866666666667,"NWERN Base",3,100,0
"1828","15052012001494532018-10-05","NoGap",2.16666666666667,53,650,2500,18,1,0.72,"L_25_N_1",1,25,1.44666666666667
"1829","15052012001494532018-10-05","NoGap",2.16666666666667,53,650,5000,74,6,1.48,"L_25_N_2",2,25,0.686666666666667
"1830","15052012001494532018-10-05","NoGap",2.16666666666667,53,650,7500,191,16,2.54666666666667,"L_25_N_3",3,25,-0.379999999999999
"1831","15052012001494532018-10-05","NoGap",2.16666666666667,53,650,5000,141,11,2.82,"L_50_N_1",1,50,-0.653333333333333
"1832","15052012001494532018-10-05","NoGap",2.16666666666667,53,650,10000,249,20,2.49,"L_50_N_2",2,50,-0.323333333333333
"1833","15052012001494532018-10-05","NoGap",2.16666666666667,53,650,15000,361,30,2.40666666666667,"L_50_N_3",3,50,-0.24
"1834","15052012001494532018-10-05","NoGap",2.16666666666667,53,650,10000,291,24,2.91,"L_100_N_1",1,100,-0.743333333333333
"1835","15052012001494532018-10-05","NoGap",2.16666666666667,53,650,20000,359,29,1.795,"L_100_N_2",2,100,0.371666666666667
"1836","15052012001494532018-10-05","NoGap",2.16666666666667,53,650,30000,650,53,2.16666666666667,"NWERN Base",3,100,0
"1837","15052012001494532019-03-01","101-201",24.35,52,7305,2500,714,5,28.56,"L_25_N_1",1,25,-4.21
"1838","15052012001494532019-03-01","101-201",24.35,52,7305,5000,1120,8,22.4,"L_25_N_2",2,25,1.95
"1839","15052012001494532019-03-01","101-201",24.35,52,7305,7500,1286,9,17.1466666666667,"L_25_N_3",3,25,7.20333333333333
"1840","15052012001494532019-03-01","101-201",24.35,52,7305,5000,535,4,10.7,"L_50_N_1",1,50,13.65
"1841","15052012001494532019-03-01","101-201",24.35,52,7305,10000,1865,12,18.65,"L_50_N_2",2,50,5.7
"1842","15052012001494532019-03-01","101-201",24.35,52,7305,15000,2400,16,16,"L_50_N_3",3,50,8.35
"1843","15052012001494532019-03-01","101-201",24.35,52,7305,10000,1373,9,13.73,"L_100_N_1",1,100,10.62
"1844","15052012001494532019-03-01","101-201",24.35,52,7305,20000,4838,34,24.19,"L_100_N_2",2,100,0.159999999999997
"1845","15052012001494532019-03-01","101-201",24.35,52,7305,30000,7305,52,24.35,"NWERN Base",3,100,0
"1846","15052012001494532019-03-01","20-25",0.866666666666667,12,260,2500,0,0,0,"L_25_N_1",1,25,0.866666666666667
"1847","15052012001494532019-03-01","20-25",0.866666666666667,12,260,5000,22,1,0.44,"L_25_N_2",2,25,0.426666666666667
"1848","15052012001494532019-03-01","20-25",0.866666666666667,12,260,7500,22,1,0.293333333333333,"L_25_N_3",3,25,0.573333333333333
"1849","15052012001494532019-03-01","20-25",0.866666666666667,12,260,5000,0,0,0,"L_50_N_1",1,50,0.866666666666667
"1850","15052012001494532019-03-01","20-25",0.866666666666667,12,260,10000,45,2,0.45,"L_50_N_2",2,50,0.416666666666667
"1851","15052012001494532019-03-01","20-25",0.866666666666667,12,260,15000,45,2,0.3,"L_50_N_3",3,50,0.566666666666667
"1852","15052012001494532019-03-01","20-25",0.866666666666667,12,260,10000,45,2,0.45,"L_100_N_1",1,100,0.416666666666667
"1853","15052012001494532019-03-01","20-25",0.866666666666667,12,260,20000,130,6,0.65,"L_100_N_2",2,100,0.216666666666667
"1854","15052012001494532019-03-01","20-25",0.866666666666667,12,260,30000,260,12,0.866666666666667,"NWERN Base",3,100,0
"1855","15052012001494532019-03-01","201-Inf",28.62,28,8586,2500,576,2,23.04,"L_25_N_1",1,25,5.58
"1856","15052012001494532019-03-01","201-Inf",28.62,28,8586,5000,1681,4,33.62,"L_25_N_2",2,25,-5
"1857","15052012001494532019-03-01","201-Inf",28.62,28,8586,7500,2759,9,36.7866666666667,"L_25_N_3",3,25,-8.16666666666667
"1858","15052012001494532019-03-01","201-Inf",28.62,28,8586,5000,1420,6,28.4,"L_50_N_1",1,50,0.220000000000002
"1859","15052012001494532019-03-01","201-Inf",28.62,28,8586,10000,3865,11,38.65,"L_50_N_2",2,50,-10.03
"1860","15052012001494532019-03-01","201-Inf",28.62,28,8586,15000,5285,17,35.2333333333333,"L_50_N_3",3,50,-6.61333333333333
"1861","15052012001494532019-03-01","201-Inf",28.62,28,8586,10000,2794,10,27.94,"L_100_N_1",1,100,0.680000000000003
"1862","15052012001494532019-03-01","201-Inf",28.62,28,8586,20000,4624,16,23.12,"L_100_N_2",2,100,5.5
"1863","15052012001494532019-03-01","201-Inf",28.62,28,8586,30000,8586,28,28.62,"NWERN Base",3,100,0
"1864","15052012001494532019-03-01","25-51",7.95666666666667,64,2387,2500,167,5,6.68,"L_25_N_1",1,25,1.27666666666667
"1865","15052012001494532019-03-01","25-51",7.95666666666667,64,2387,5000,220,6,4.4,"L_25_N_2",2,25,3.55666666666667
"1866","15052012001494532019-03-01","25-51",7.95666666666667,64,2387,7500,470,12,6.26666666666667,"L_25_N_3",3,25,1.69
"1867","15052012001494532019-03-01","25-51",7.95666666666667,64,2387,5000,550,14,11,"L_50_N_1",1,50,-3.04333333333333
"1868","15052012001494532019-03-01","25-51",7.95666666666667,64,2387,10000,748,20,7.48,"L_50_N_2",2,50,0.476666666666666
"1869","15052012001494532019-03-01","25-51",7.95666666666667,64,2387,15000,1298,34,8.65333333333333,"L_50_N_3",3,50,-0.696666666666668
"1870","15052012001494532019-03-01","25-51",7.95666666666667,64,2387,10000,938,25,9.38,"L_100_N_1",1,100,-1.42333333333333
"1871","15052012001494532019-03-01","25-51",7.95666666666667,64,2387,20000,1659,45,8.295,"L_100_N_2",2,100,-0.338333333333334
"1872","15052012001494532019-03-01","25-51",7.95666666666667,64,2387,30000,2387,64,7.95666666666667,"NWERN Base",3,100,0
"1873","15052012001494532019-03-01","51-101",14.1333333333333,59,4240,2500,527,7,21.08,"L_25_N_1",1,25,-6.94666666666666
"1874","15052012001494532019-03-01","51-101",14.1333333333333,59,4240,5000,883,13,17.66,"L_25_N_2",2,25,-3.52666666666667
"1875","15052012001494532019-03-01","51-101",14.1333333333333,59,4240,7500,963,14,12.84,"L_25_N_3",3,25,1.29333333333334
"1876","15052012001494532019-03-01","51-101",14.1333333333333,59,4240,5000,743,10,14.86,"L_50_N_1",1,50,-0.726666666666667
"1877","15052012001494532019-03-01","51-101",14.1333333333333,59,4240,10000,1505,21,15.05,"L_50_N_2",2,50,-0.916666666666664
"1878","15052012001494532019-03-01","51-101",14.1333333333333,59,4240,15000,2248,31,14.9866666666667,"L_50_N_3",3,50,-0.853333333333333
"1879","15052012001494532019-03-01","51-101",14.1333333333333,59,4240,10000,1964,27,19.64,"L_100_N_1",1,100,-5.50666666666667
"1880","15052012001494532019-03-01","51-101",14.1333333333333,59,4240,20000,3553,49,17.765,"L_100_N_2",2,100,-3.63166666666667
"1881","15052012001494532019-03-01","51-101",14.1333333333333,59,4240,30000,4240,59,14.1333333333333,"NWERN Base",3,100,0
"1882","15052012001494532019-03-01","NoGap",1.63666666666667,36,491,2500,86,5,3.44,"L_25_N_1",1,25,-1.80333333333333
"1883","15052012001494532019-03-01","NoGap",1.63666666666667,36,491,5000,73,6,1.46,"L_25_N_2",2,25,0.176666666666667
"1884","15052012001494532019-03-01","NoGap",1.63666666666667,36,491,7500,131,9,1.74666666666667,"L_25_N_3",3,25,-0.11
"1885","15052012001494532019-03-01","NoGap",1.63666666666667,36,491,5000,95,6,1.9,"L_50_N_1",1,50,-0.263333333333333
"1886","15052012001494532019-03-01","NoGap",1.63666666666667,36,491,10000,191,15,1.91,"L_50_N_2",2,50,-0.273333333333333
"1887","15052012001494532019-03-01","NoGap",1.63666666666667,36,491,15000,286,21,1.90666666666667,"L_50_N_3",3,50,-0.27
"1888","15052012001494532019-03-01","NoGap",1.63666666666667,36,491,10000,217,16,2.17,"L_100_N_1",1,100,-0.533333333333333
"1889","15052012001494532019-03-01","NoGap",1.63666666666667,36,491,20000,373,27,1.865,"L_100_N_2",2,100,-0.228333333333333
