"","PrimaryKey","indicator","nwern_height","nwern_pin_n","mean_height","line_length","interval","n_lines","pin_n","difference","group"
"3704","16041316555633692018-05-31","mean_height",23.9455782312925,150,24.6666666666667,50,16,3,39,-0.721088435374149,"I_16_L_50_N_3"
"3705","16041316555633692018-05-31","mean_height",23.9455782312925,150,29.25,50,24,1,9,-5.30442176870748,"I_24_L_50_N_1"
"3706","16041316555633692018-05-31","mean_height",23.9455782312925,150,25.1875,50,24,2,18,-1.24192176870748,"I_24_L_50_N_2"
"3707","16041316555633692018-05-31","mean_height",23.9455782312925,150,25.12,50,24,3,27,-1.17442176870748,"I_24_L_50_N_3"
"3708","16041316555633692018-05-31","mean_height",23.9455782312925,150,18.1666666666667,50,32,1,7,5.77891156462585,"I_32_L_50_N_1"
"3709","16041316555633692018-05-31","mean_height",23.9455782312925,150,23.4166666666667,50,32,2,14,0.528911564625851,"I_32_L_50_N_2"
"3710","16041316555633692018-05-31","mean_height",23.9455782312925,150,24.2222222222222,50,32,3,21,-0.276643990929703,"I_32_L_50_N_3"
"3711","16041316555633692018-05-31","mean_height",23.9455782312925,150,22,50,40,1,5,1.94557823129252,"I_40_L_50_N_1"
"3712","16041316555633692018-05-31","mean_height",23.9455782312925,150,20.5,50,40,2,10,3.44557823129252,"I_40_L_50_N_2"
"3713","16041316555633692018-05-31","mean_height",23.9455782312925,150,21.4,50,40,3,15,2.54557823129252,"I_40_L_50_N_3"
"3714","16041316555633692018-05-31","mean_height",23.9455782312925,150,27.5714285714286,100,8,1,50,-3.62585034013605,"I_8_L_100_N_1"
"3715","16041316555633692018-05-31","mean_height",23.9455782312925,150,24.9387755102041,100,8,2,100,-0.993197278911563,"I_8_L_100_N_2"
"3716","16041316555633692018-05-31","mean_height",23.9455782312925,150,23.9455782312925,100,8,3,150,0,"NWERN Base"
"3717","16041316555633692018-05-31","mean_height",23.9455782312925,150,21.6666666666667,100,16,1,25,2.27891156462585,"I_16_L_100_N_1"
"3718","16041316555633692018-05-31","mean_height",23.9455782312925,150,24.9375,100,16,2,50,-0.991921768707481,"I_16_L_100_N_2"
"3719","16041316555633692018-05-31","mean_height",23.9455782312925,150,23.8472222222222,100,16,3,75,0.0983560090702973,"I_16_L_100_N_3"
"3720","16041316555633692018-05-31","mean_height",23.9455782312925,150,19.5625,100,24,1,17,4.38307823129252,"I_24_L_100_N_1"
"3721","16041316555633692018-05-31","mean_height",23.9455782312925,150,25.6875,100,24,2,34,-1.74192176870748,"I_24_L_100_N_2"
"3722","16041316555633692018-05-31","mean_height",23.9455782312925,150,23.6458333333333,100,24,3,51,0.299744897959187,"I_24_L_100_N_3"
"3723","16041316555633692018-05-31","mean_height",23.9455782312925,150,29.75,100,32,1,13,-5.80442176870748,"I_32_L_100_N_1"
"3724","16041316555633692018-05-31","mean_height",23.9455782312925,150,26.5,100,32,2,26,-2.55442176870748,"I_32_L_100_N_2"
"3725","16041316555633692018-05-31","mean_height",23.9455782312925,150,24.0833333333333,100,32,3,39,-0.137755102040813,"I_32_L_100_N_3"
"3726","16041316555633692018-05-31","mean_height",23.9455782312925,150,19.1,100,40,1,10,4.84557823129252,"I_40_L_100_N_1"
"3727","16041316555633692018-05-31","mean_height",23.9455782312925,150,23.45,100,40,2,20,0.495578231292519,"I_40_L_100_N_2"
"3728","16041316555633692018-05-31","mean_height",23.9455782312925,150,22.9333333333333,100,40,3,30,1.01224489795919,"I_40_L_100_N_3"
"3729","16041316555633692018-07-24","mean_height",24.7534246575342,150,26.9090909090909,25,8,1,12,-2.15566625155666,"I_8_L_25_N_1"
"3730","16041316555633692018-07-24","mean_height",24.7534246575342,150,28.4166666666667,25,8,2,24,-3.66324200913242,"I_8_L_25_N_2"
"3731","16041316555633692018-07-24","mean_height",24.7534246575342,150,25.3142857142857,25,8,3,36,-0.560861056751467,"I_8_L_25_N_3"
"3732","16041316555633692018-07-24","mean_height",24.7534246575342,150,25.6,25,16,1,6,-0.846575342465755,"I_16_L_25_N_1"
"3733","16041316555633692018-07-24","mean_height",24.7534246575342,150,28.9166666666667,25,16,2,12,-4.16324200913242,"I_16_L_25_N_2"
"3734","16041316555633692018-07-24","mean_height",24.7534246575342,150,24.6111111111111,25,16,3,18,0.142313546423136,"I_16_L_25_N_3"
"3735","16041316555633692018-07-24","mean_height",24.7534246575342,150,29,25,24,1,4,-4.24657534246575,"I_24_L_25_N_1"
"3736","16041316555633692018-07-24","mean_height",24.7534246575342,150,24.5,25,24,2,8,0.253424657534246,"I_24_L_25_N_2"
"3737","16041316555633692018-07-24","mean_height",24.7534246575342,150,31.3333333333333,25,24,3,12,-6.57990867579909,"I_24_L_25_N_3"
"3738","16041316555633692018-07-24","mean_height",24.7534246575342,150,14,25,32,1,3,10.7534246575342,"I_32_L_25_N_1"
"3739","16041316555633692018-07-24","mean_height",24.7534246575342,150,20,25,32,2,6,4.75342465753425,"I_32_L_25_N_2"
"3740","16041316555633692018-07-24","mean_height",24.7534246575342,150,29.2222222222222,25,32,3,9,-4.46879756468797,"I_32_L_25_N_3"
"3741","16041316555633692018-07-24","mean_height",24.7534246575342,150,34.6666666666667,25,40,1,3,-9.91324200913242,"I_40_L_25_N_1"
"3742","16041316555633692018-07-24","mean_height",24.7534246575342,150,29.3333333333333,25,40,2,6,-4.57990867579909,"I_40_L_25_N_2"
"3743","16041316555633692018-07-24","mean_height",24.7534246575342,150,18.875,25,40,3,9,5.87842465753425,"I_40_L_25_N_3"
"3744","16041316555633692018-07-24","mean_height",24.7534246575342,150,31.3913043478261,50,8,1,25,-6.63787969029184,"I_8_L_50_N_1"
"3745","16041316555633692018-07-24","mean_height",24.7534246575342,150,24.0208333333333,50,8,2,50,0.732591324200914,"I_8_L_50_N_2"
"3746","16041316555633692018-07-24","mean_height",24.7534246575342,150,24.9324324324324,50,8,3,75,-0.179007774898185,"I_8_L_50_N_3"
"3747","16041316555633692018-07-24","mean_height",24.7534246575342,150,25.5384615384615,50,16,1,13,-0.785036880927294,"I_16_L_50_N_1"
"3748","16041316555633692018-07-24","mean_height",24.7534246575342,150,23.1153846153846,50,16,2,26,1.63804004214963,"I_16_L_50_N_2"
"3749","16041316555633692018-07-24","mean_height",24.7534246575342,150,27.3142857142857,50,16,3,39,-2.56086105675147,"I_16_L_50_N_3"
"3750","16041316555633692018-07-24","mean_height",24.7534246575342,150,20.7777777777778,50,24,1,9,3.97564687975647,"I_24_L_50_N_1"
"3751","16041316555633692018-07-24","mean_height",24.7534246575342,150,26.7647058823529,50,24,2,18,-2.0112812248187,"I_24_L_50_N_2"
"3752","16041316555633692018-07-24","mean_height",24.7534246575342,150,25.8076923076923,50,24,3,27,-1.05426765015806,"I_24_L_50_N_3"
"3753","16041316555633692018-07-24","mean_height",24.7534246575342,150,32.8333333333333,50,32,1,7,-8.07990867579909,"I_32_L_50_N_1"
"3754","16041316555633692018-07-24","mean_height",24.7534246575342,150,27.2307692307692,50,32,2,14,-2.47734457323498,"I_32_L_50_N_2"
"3755","16041316555633692018-07-24","mean_height",24.7534246575342,150,23.1,50,32,3,21,1.65342465753425,"I_32_L_50_N_3"
"3756","16041316555633692018-07-24","mean_height",24.7534246575342,150,14.4,50,40,1,5,10.3534246575342,"I_40_L_50_N_1"
"3757","16041316555633692018-07-24","mean_height",24.7534246575342,150,22.3333333333333,50,40,2,10,2.42009132420091,"I_40_L_50_N_2"
"3758","16041316555633692018-07-24","mean_height",24.7534246575342,150,21.0666666666667,50,40,3,15,3.68675799086758,"I_40_L_50_N_3"
"3759","16041316555633692018-07-24","mean_height",24.7534246575342,150,22.4489795918367,100,8,1,50,2.30444506569751,"I_8_L_100_N_1"
"3760","16041316555633692018-07-24","mean_height",24.7534246575342,150,25.6494845360825,100,8,2,100,-0.896059878548229,"I_8_L_100_N_2"
"3761","16041316555633692018-07-24","mean_height",24.7534246575342,150,24.7534246575342,100,8,3,150,0,"NWERN Base"
"3762","16041316555633692018-07-24","mean_height",24.7534246575342,150,20.25,100,16,1,25,4.50342465753425,"I_16_L_100_N_1"
"3763","16041316555633692018-07-24","mean_height",24.7534246575342,150,25.8125,100,16,2,50,-1.05907534246575,"I_16_L_100_N_2"
"3764","16041316555633692018-07-24","mean_height",24.7534246575342,150,23.9583333333333,100,16,3,75,0.795091324200914,"I_16_L_100_N_3"
"3765","16041316555633692018-07-24","mean_height",24.7534246575342,150,24.0625,100,24,1,17,0.690924657534246,"I_24_L_100_N_1"
"3766","16041316555633692018-07-24","mean_height",24.7534246575342,150,28.4375,100,24,2,34,-3.68407534246575,"I_24_L_100_N_2"
"3767","16041316555633692018-07-24","mean_height",24.7534246575342,150,26,100,24,3,51,-1.24657534246575,"I_24_L_100_N_3"
"3768","16041316555633692018-07-24","mean_height",24.7534246575342,150,17.75,100,32,1,13,7.00342465753425,"I_32_L_100_N_1"
"3769","16041316555633692018-07-24","mean_height",24.7534246575342,150,26.6666666666667,100,32,2,26,-1.91324200913242,"I_32_L_100_N_2"
"3770","16041316555633692018-07-24","mean_height",24.7534246575342,150,23.6944444444444,100,32,3,39,1.0589802130898,"I_32_L_100_N_3"
"3771","16041316555633692018-07-24","mean_height",24.7534246575342,150,33.7,100,40,1,10,-8.94657534246576,"I_40_L_100_N_1"
"3772","16041316555633692018-07-24","mean_height",24.7534246575342,150,19.05,100,40,2,20,5.70342465753425,"I_40_L_100_N_2"
"3773","16041316555633692018-07-24","mean_height",24.7534246575342,150,23.9333333333333,100,40,3,30,0.820091324200913,"I_40_L_100_N_3"
"3774","16041316555633692018-11-16","mean_height",20.8551724137931,150,19.75,25,8,1,12,1.1051724137931,"I_8_L_25_N_1"
"3775","16041316555633692018-11-16","mean_height",20.8551724137931,150,20.375,25,8,2,24,0.480172413793102,"I_8_L_25_N_2"
"3776","16041316555633692018-11-16","mean_height",20.8551724137931,150,19.25,25,8,3,36,1.6051724137931,"I_8_L_25_N_3"
"3777","16041316555633692018-11-16","mean_height",20.8551724137931,150,22.1666666666667,25,16,1,6,-1.31149425287357,"I_16_L_25_N_1"
"3778","16041316555633692018-11-16","mean_height",20.8551724137931,150,20.3333333333333,25,16,2,12,0.52183908045977,"I_16_L_25_N_2"
"3779","16041316555633692018-11-16","mean_height",20.8551724137931,150,22.6666666666667,25,16,3,18,-1.81149425287357,"I_16_L_25_N_3"
"3780","16041316555633692018-11-16","mean_height",20.8551724137931,150,23.5,25,24,1,4,-2.6448275862069,"I_24_L_25_N_1"
"3781","16041316555633692018-11-16","mean_height",20.8551724137931,150,28.25,25,24,2,8,-7.3948275862069,"I_24_L_25_N_2"
"3782","16041316555633692018-11-16","mean_height",20.8551724137931,150,21.6666666666667,25,24,3,12,-0.811494252873565,"I_24_L_25_N_3"
"3783","16041316555633692018-11-16","mean_height",20.8551724137931,150,22.3333333333333,25,32,1,3,-1.47816091954023,"I_32_L_25_N_1"
"3784","16041316555633692018-11-16","mean_height",20.8551724137931,150,28.1666666666667,25,32,2,6,-7.31149425287357,"I_32_L_25_N_2"
"3785","16041316555633692018-11-16","mean_height",20.8551724137931,150,19.6666666666667,25,32,3,9,1.18850574712643,"I_32_L_25_N_3"
"3786","16041316555633692018-11-16","mean_height",20.8551724137931,150,7.33333333333333,25,40,1,3,13.5218390804598,"I_40_L_25_N_1"
"3787","16041316555633692018-11-16","mean_height",20.8551724137931,150,14.6666666666667,25,40,2,6,6.18850574712644,"I_40_L_25_N_2"
"3788","16041316555633692018-11-16","mean_height",20.8551724137931,150,21.7777777777778,25,40,3,9,-0.922605363984676,"I_40_L_25_N_3"
"3789","16041316555633692018-11-16","mean_height",20.8551724137931,150,19.125,50,8,1,25,1.7301724137931,"I_8_L_50_N_1"
"3790","16041316555633692018-11-16","mean_height",20.8551724137931,150,22.0425531914894,50,8,2,50,-1.18738077769626,"I_8_L_50_N_2"
"3791","16041316555633692018-11-16","mean_height",20.8551724137931,150,21.8648648648649,50,8,3,75,-1.00969245107176,"I_8_L_50_N_3"
"3792","16041316555633692018-11-16","mean_height",20.8551724137931,150,21.4166666666667,50,16,1,13,-0.561494252873565,"I_16_L_50_N_1"
"3793","16041316555633692018-11-16","mean_height",20.8551724137931,150,18.52,50,16,2,26,2.3351724137931,"I_16_L_50_N_2"
"3794","16041316555633692018-11-16","mean_height",20.8551724137931,150,20.1351351351351,50,16,3,39,0.720037278657966,"I_16_L_50_N_3"
"3795","16041316555633692018-11-16","mean_height",20.8551724137931,150,16.125,50,24,1,9,4.7301724137931,"I_24_L_50_N_1"
"3796","16041316555633692018-11-16","mean_height",20.8551724137931,150,24.375,50,24,2,18,-3.5198275862069,"I_24_L_50_N_2"
"3797","16041316555633692018-11-16","mean_height",20.8551724137931,150,20.9583333333333,50,24,3,27,-0.10316091954023,"I_24_L_50_N_3"
"3798","16041316555633692018-11-16","mean_height",20.8551724137931,150,20.5,50,32,1,7,0.355172413793102,"I_32_L_50_N_1"
"3799","16041316555633692018-11-16","mean_height",20.8551724137931,150,19.7692307692308,50,32,2,14,1.08594164456233,"I_32_L_50_N_2"
"3800","16041316555633692018-11-16","mean_height",20.8551724137931,150,20,50,32,3,21,0.855172413793102,"I_32_L_50_N_3"
"3801","16041316555633692018-11-16","mean_height",20.8551724137931,150,9.25,50,40,1,5,11.6051724137931,"I_40_L_50_N_1"
"3802","16041316555633692018-11-16","mean_height",20.8551724137931,150,14.8888888888889,50,40,2,10,5.96628352490421,"I_40_L_50_N_2"
"3803","16041316555633692018-11-16","mean_height",20.8551724137931,150,15.0714285714286,50,40,3,15,5.78374384236453,"I_40_L_50_N_3"
"3804","16041316555633692018-11-16","mean_height",20.8551724137931,150,21.530612244898,100,8,1,50,-0.675439831104857,"I_8_L_100_N_1"
"3805","16041316555633692018-11-16","mean_height",20.8551724137931,150,20.2857142857143,100,8,2,100,0.569458128078818,"I_8_L_100_N_2"
"3806","16041316555633692018-11-16","mean_height",20.8551724137931,150,20.8551724137931,100,8,3,150,0,"NWERN Base"
"3807","16041316555633692018-11-16","mean_height",20.8551724137931,150,18.2083333333333,100,16,1,25,2.64683908045977,"I_16_L_100_N_1"
"3808","16041316555633692018-11-16","mean_height",20.8551724137931,150,19.75,100,16,2,50,1.1051724137931,"I_16_L_100_N_2"
"3809","16041316555633692018-11-16","mean_height",20.8551724137931,150,21.3714285714286,100,16,3,75,-0.516256157635468,"I_16_L_100_N_3"
"3810","16041316555633692018-11-16","mean_height",20.8551724137931,150,20.4375,100,24,1,17,0.417672413793102,"I_24_L_100_N_1"
"3811","16041316555633692018-11-16","mean_height",20.8551724137931,150,19.6875,100,24,2,34,1.1676724137931,"I_24_L_100_N_2"
"3812","16041316555633692018-11-16","mean_height",20.8551724137931,150,20.8333333333333,100,24,3,51,0.0218390804597703,"I_24_L_100_N_3"
"3813","16041316555633692018-11-16","mean_height",20.8551724137931,150,16.75,100,32,1,13,4.1051724137931,"I_32_L_100_N_1"
"3814","16041316555633692018-11-16","mean_height",20.8551724137931,150,25.8695652173913,100,32,2,26,-5.0143928035982,"I_32_L_100_N_2"
"3815","16041316555633692018-11-16","mean_height",20.8551724137931,150,22.7428571428571,100,32,3,39,-1.88768472906404,"I_32_L_100_N_3"
"3816","16041316555633692018-11-16","mean_height",20.8551724137931,150,19,100,40,1,10,1.8551724137931,"I_40_L_100_N_1"
"3817","16041316555633692018-11-16","mean_height",20.8551724137931,150,17.15,100,40,2,20,3.7051724137931,"I_40_L_100_N_2"
"3818","16041316555633692018-11-16","mean_height",20.8551724137931,150,20.7241379310345,100,40,3,30,0.131034482758619,"I_40_L_100_N_3"
"3819","16041316555633692019-03-19","mean_height",18.6802721088435,150,16.8333333333333,25,8,1,12,1.84693877551021,"I_8_L_25_N_1"
"3820","16041316555633692019-03-19","mean_height",18.6802721088435,150,22,25,8,2,24,-3.31972789115646,"I_8_L_25_N_2"
"3821","16041316555633692019-03-19","mean_height",18.6802721088435,150,17.7777777777778,25,8,3,36,0.90249433106576,"I_8_L_25_N_3"
"3822","16041316555633692019-03-19","mean_height",18.6802721088435,150,18.8333333333333,25,16,1,6,-0.153061224489793,"I_16_L_25_N_1"
"3823","16041316555633692019-03-19","mean_height",18.6802721088435,150,18.4166666666667,25,16,2,12,0.263605442176871,"I_16_L_25_N_2"
"3824","16041316555633692019-03-19","mean_height",18.6802721088435,150,17.7222222222222,25,16,3,18,0.958049886621318,"I_16_L_25_N_3"
"3825","16041316555633692019-03-19","mean_height",18.6802721088435,150,25.75,25,24,1,4,-7.06972789115646,"I_24_L_25_N_1"
"3826","16041316555633692019-03-19","mean_height",18.6802721088435,150,17.125,25,24,2,8,1.55527210884354,"I_24_L_25_N_2"
"3827","16041316555633692019-03-19","mean_height",18.6802721088435,150,20.3333333333333,25,24,3,12,-1.65306122448979,"I_24_L_25_N_3"
"3828","16041316555633692019-03-19","mean_height",18.6802721088435,150,19.3333333333333,25,32,1,3,-0.653061224489793,"I_32_L_25_N_1"
"3829","16041316555633692019-03-19","mean_height",18.6802721088435,150,25,25,32,2,6,-6.31972789115646,"I_32_L_25_N_2"
"3830","16041316555633692019-03-19","mean_height",18.6802721088435,150,23.1111111111111,25,32,3,9,-4.43083900226757,"I_32_L_25_N_3"
"3831","16041316555633692019-03-19","mean_height",18.6802721088435,150,12,25,40,1,3,6.68027210884354,"I_40_L_25_N_1"
"3832","16041316555633692019-03-19","mean_height",18.6802721088435,150,16.5,25,40,2,6,2.18027210884354,"I_40_L_25_N_2"
"3833","16041316555633692019-03-19","mean_height",18.6802721088435,150,11.2222222222222,25,40,3,9,7.45804988662132,"I_40_L_25_N_3"
"3834","16041316555633692019-03-19","mean_height",18.6802721088435,150,19,50,8,1,25,-0.319727891156461,"I_8_L_50_N_1"
"3835","16041316555633692019-03-19","mean_height",18.6802721088435,150,16.4081632653061,50,8,2,50,2.27210884353742,"I_8_L_50_N_2"
"3836","16041316555633692019-03-19","mean_height",18.6802721088435,150,16.7837837837838,50,8,3,75,1.89648832505976,"I_8_L_50_N_3"
"3837","16041316555633692019-03-19","mean_height",18.6802721088435,150,16.3846153846154,50,16,1,13,2.29565672422816,"I_16_L_50_N_1"
"3838","16041316555633692019-03-19","mean_height",18.6802721088435,150,18.2083333333333,50,16,2,26,0.471938775510207,"I_16_L_50_N_2"
"3839","16041316555633692019-03-19","mean_height",18.6802721088435,150,18.8421052631579,50,16,3,39,-0.161833154314355,"I_16_L_50_N_3"
"3840","16041316555633692019-03-19","mean_height",18.6802721088435,150,20.7777777777778,50,24,1,9,-2.09750566893424,"I_24_L_50_N_1"
"3841","16041316555633692019-03-19","mean_height",18.6802721088435,150,15.4117647058824,50,24,2,18,3.26850740296119,"I_24_L_50_N_2"
"3842","16041316555633692019-03-19","mean_height",18.6802721088435,150,19.2962962962963,50,24,3,27,-0.616024187452759,"I_24_L_50_N_3"
"3843","16041316555633692019-03-19","mean_height",18.6802721088435,150,15.8571428571429,50,32,1,7,2.82312925170068,"I_32_L_50_N_1"
"3844","16041316555633692019-03-19","mean_height",18.6802721088435,150,18.7142857142857,50,32,2,14,-0.0340136054421762,"I_32_L_50_N_2"
"3845","16041316555633692019-03-19","mean_height",18.6802721088435,150,19.65,50,32,3,21,-0.96972789115646,"I_32_L_50_N_3"
"3846","16041316555633692019-03-19","mean_height",18.6802721088435,150,28.8,50,40,1,5,-10.1197278911565,"I_40_L_50_N_1"
"3847","16041316555633692019-03-19","mean_height",18.6802721088435,150,16.4,50,40,2,10,2.28027210884354,"I_40_L_50_N_2"
"3848","16041316555633692019-03-19","mean_height",18.6802721088435,150,11.6666666666667,50,40,3,15,7.01360544217687,"I_40_L_50_N_3"
"3849","16041316555633692019-03-19","mean_height",18.6802721088435,150,23.1836734693878,100,8,1,50,-4.50340136054422,"I_8_L_100_N_1"
"3850","16041316555633692019-03-19","mean_height",18.6802721088435,150,19.469387755102,100,8,2,100,-0.789115646258502,"I_8_L_100_N_2"
"3851","16041316555633692019-03-19","mean_height",18.6802721088435,150,18.6802721088435,100,8,3,150,0,"NWERN Base"
"3852","16041316555633692019-03-19","mean_height",18.6802721088435,150,15.7916666666667,100,16,1,25,2.88860544217687,"I_16_L_100_N_1"
"3853","16041316555633692019-03-19","mean_height",18.6802721088435,150,21.2708333333333,100,16,2,50,-2.59056122448979,"I_16_L_100_N_2"
"3854","16041316555633692019-03-19","mean_height",18.6802721088435,150,19.4444444444444,100,16,3,75,-0.764172335600904,"I_16_L_100_N_3"
"3855","16041316555633692019-03-19","mean_height",18.6802721088435,150,21.125,100,24,1,17,-2.44472789115646,"I_24_L_100_N_1"
"3856","16041316555633692019-03-19","mean_height",18.6802721088435,150,16.5,100,24,2,34,2.18027210884354,"I_24_L_100_N_2"
"3857","16041316555633692019-03-19","mean_height",18.6802721088435,150,18.0416666666667,100,24,3,51,0.638605442176871,"I_24_L_100_N_3"
"3858","16041316555633692019-03-19","mean_height",18.6802721088435,150,13.75,100,32,1,13,4.93027210884354,"I_32_L_100_N_1"
"3859","16041316555633692019-03-19","mean_height",18.6802721088435,150,21.375,100,32,2,26,-2.69472789115646,"I_32_L_100_N_2"
"3860","16041316555633692019-03-19","mean_height",18.6802721088435,150,18.8333333333333,100,32,3,39,-0.153061224489793,"I_32_L_100_N_3"
"3861","16041316555633692019-03-19","mean_height",18.6802721088435,150,17.8,100,40,1,10,0.880272108843538,"I_40_L_100_N_1"
"3862","16041316555633692019-03-19","mean_height",18.6802721088435,150,23.9,100,40,2,20,-5.21972789115646,"I_40_L_100_N_2"
"3863","16041316555633692019-03-19","mean_height",18.6802721088435,150,21,100,40,3,30,-2.31972789115646,"I_40_L_100_N_3"
"3864","16041316555633692020-08-05","mean_height",26.8287671232877,150,31,25,8,1,12,-4.17123287671233,"I_8_L_25_N_1"
"3865","16041316555633692020-08-05","mean_height",26.8287671232877,150,31.3333333333333,25,8,2,24,-4.50456621004566,"I_8_L_25_N_2"
"3866","16041316555633692020-08-05","mean_height",26.8287671232877,150,23.2222222222222,25,8,3,36,3.60654490106545,"I_8_L_25_N_3"
"3867","16041316555633692020-08-05","mean_height",26.8287671232877,150,35.5,25,16,1,6,-8.67123287671233,"I_16_L_25_N_1"
"3868","16041316555633692020-08-05","mean_height",26.8287671232877,150,32.5833333333333,25,16,2,12,-5.75456621004566,"I_16_L_25_N_2"
"3869","16041316555633692020-08-05","mean_height",26.8287671232877,150,26,25,16,3,18,0.828767123287673,"I_16_L_25_N_3"
"3870","16041316555633692020-08-05","mean_height",26.8287671232877,150,17.75,25,24,1,4,9.07876712328767,"I_24_L_25_N_1"
"3871","16041316555633692020-08-05","mean_height",26.8287671232877,150,19,25,24,2,8,7.82876712328767,"I_24_L_25_N_2"
"3872","16041316555633692020-08-05","mean_height",26.8287671232877,150,27.0833333333333,25,24,3,12,-0.25456621004566,"I_24_L_25_N_3"
"3873","16041316555633692020-08-05","mean_height",26.8287671232877,150,25.3333333333333,25,32,1,3,1.49543378995434,"I_32_L_25_N_1"
"3874","16041316555633692020-08-05","mean_height",26.8287671232877,150,21,25,32,2,6,5.82876712328767,"I_32_L_25_N_2"
"3875","16041316555633692020-08-05","mean_height",26.8287671232877,150,24.3333333333333,25,32,3,9,2.49543378995434,"I_32_L_25_N_3"
"3876","16041316555633692020-08-05","mean_height",26.8287671232877,150,21.3333333333333,25,40,1,3,5.49543378995434,"I_40_L_25_N_1"
"3877","16041316555633692020-08-05","mean_height",26.8287671232877,150,20.3333333333333,25,40,2,6,6.49543378995434,"I_40_L_25_N_2"
"3878","16041316555633692020-08-05","mean_height",26.8287671232877,150,20.2222222222222,25,40,3,9,6.60654490106545,"I_40_L_25_N_3"
"3879","16041316555633692020-08-05","mean_height",26.8287671232877,150,23.7083333333333,50,8,1,25,3.12043378995434,"I_8_L_50_N_1"
"3880","16041316555633692020-08-05","mean_height",26.8287671232877,150,26.1875,50,8,2,50,0.641267123287673,"I_8_L_50_N_2"
"3881","16041316555633692020-08-05","mean_height",26.8287671232877,150,30.9452054794521,50,8,3,75,-4.11643835616438,"I_8_L_50_N_3"
"3882","16041316555633692020-08-05","mean_height",26.8287671232877,150,25.1666666666667,50,16,1,13,1.662100456621,"I_16_L_50_N_1"
"3883","16041316555633692020-08-05","mean_height",26.8287671232877,150,25.125,50,16,2,26,1.70376712328767,"I_16_L_50_N_2"
"3884","16041316555633692020-08-05","mean_height",26.8287671232877,150,29.6216216216216,50,16,3,39,-2.79285449833395,"I_16_L_50_N_3"
"3885","16041316555633692020-08-05","mean_height",26.8287671232877,150,20.5,50,24,1,9,6.32876712328767,"I_24_L_50_N_1"
"3886","16041316555633692020-08-05","mean_height",26.8287671232877,150,26.2352941176471,50,24,2,18,0.593473005640615,"I_24_L_50_N_2"
"3887","16041316555633692020-08-05","mean_height",26.8287671232877,150,24.84,50,24,3,27,1.98876712328767,"I_24_L_50_N_3"
"3888","16041316555633692020-08-05","mean_height",26.8287671232877,150,22.1666666666667,50,32,1,7,4.662100456621,"I_32_L_50_N_1"
"3889","16041316555633692020-08-05","mean_height",26.8287671232877,150,28.3076923076923,50,32,2,14,-1.47892518440463,"I_32_L_50_N_2"
"3890","16041316555633692020-08-05","mean_height",26.8287671232877,150,23,50,32,3,21,3.82876712328767,"I_32_L_50_N_3"
"3891","16041316555633692020-08-05","mean_height",26.8287671232877,150,18.4,50,40,1,5,8.42876712328767,"I_40_L_50_N_1"
"3892","16041316555633692020-08-05","mean_height",26.8287671232877,150,29.4,50,40,2,10,-2.57123287671233,"I_40_L_50_N_2"
"3893","16041316555633692020-08-05","mean_height",26.8287671232877,150,18.0666666666667,50,40,3,15,8.76210045662101,"I_40_L_50_N_3"
"3894","16041316555633692020-08-05","mean_height",26.8287671232877,150,28.2040816326531,100,8,1,50,-1.37531450936539,"I_8_L_100_N_1"
"3895","16041316555633692020-08-05","mean_height",26.8287671232877,150,26.1340206185567,100,8,2,100,0.694746504730972,"I_8_L_100_N_2"
"3896","16041316555633692020-08-05","mean_height",26.8287671232877,150,26.8287671232877,100,8,3,150,0,"NWERN Base"
"3897","16041316555633692020-08-05","mean_height",26.8287671232877,150,26.25,100,16,1,25,0.578767123287673,"I_16_L_100_N_1"
"3898","16041316555633692020-08-05","mean_height",26.8287671232877,150,27.6382978723404,100,16,2,50,-0.809530749052755,"I_16_L_100_N_2"
"3899","16041316555633692020-08-05","mean_height",26.8287671232877,150,27.169014084507,100,16,3,75,-0.340246961219371,"I_16_L_100_N_3"
"3900","16041316555633692020-08-05","mean_height",26.8287671232877,150,23.875,100,24,1,17,2.95376712328767,"I_24_L_100_N_1"
"3901","16041316555633692020-08-05","mean_height",26.8287671232877,150,24.71875,100,24,2,34,2.11001712328767,"I_24_L_100_N_2"
"3902","16041316555633692020-08-05","mean_height",26.8287671232877,150,26.9583333333333,100,24,3,51,-0.12956621004566,"I_24_L_100_N_3"
"3903","16041316555633692020-08-05","mean_height",26.8287671232877,150,26.6363636363636,100,32,1,13,0.192403486924036,"I_32_L_100_N_1"
"3904","16041316555633692020-08-05","mean_height",26.8287671232877,150,25.5652173913043,100,32,2,26,1.26354973198332,"I_32_L_100_N_2"
"3905","16041316555633692020-08-05","mean_height",26.8287671232877,150,26.2,100,32,3,39,0.628767123287673,"I_32_L_100_N_3"
"3906","16041316555633692020-08-05","mean_height",26.8287671232877,150,25.1,100,40,1,10,1.72876712328767,"I_40_L_100_N_1"
"3907","16041316555633692020-08-05","mean_height",26.8287671232877,150,21.15,100,40,2,20,5.67876712328767,"I_40_L_100_N_2"
"3908","16041316555633692020-08-05","mean_height",26.8287671232877,150,22.4666666666667,100,40,3,30,4.36210045662101,"I_40_L_100_N_3"
"3909","16041316555633692021-02-23","mean_height",20.0571428571429,150,13.5,25,8,1,12,6.55714285714286,"I_8_L_25_N_1"
